rowid,Name,IsFirst,PostSide,Pool,Result,Enemy
4437,Runick3,False,True,0,1,Branded
4438,Branded,True,True,0,0,Runick3
4439,Runick2,False,True,0,0,Branded
4440,Branded,True,True,0,1,Runick2
4441,Branded,True,True,0,0,Branded
4442,Branded,False,True,0,1,Branded
4443,Runick,True,True,0,0,Branded
4444,Branded,False,True,0,1,Runick
4445,Branded,True,True,0,0,Runick
4446,Runick,False,True,0,1,Branded
4447,Runick2,False,False,0,0,Branded
4448,Branded,False,True,0,0,Runick3
4449,Branded,True,False,0,1,Runick2
4450,Runick3,True,True,0,1,Branded
4451,Branded,False,True,0,1,Branded
4452,Branded,True,True,0,0,Branded
4453,Branded,True,True,0,0,Runick2
4454,Branded,False,False,0,1,Runick
4455,Runick,True,False,0,0,Branded
4456,Runick2,False,True,0,1,Branded
4457,Yubel,True,False,0,1,Branded
4458,Branded,False,False,0,0,Yubel
4459,Runick,False,False,0,0,Labrynth
4460,SnakeEyes,True,False,0,1,Runick
4461,Runick,False,False,0,0,SnakeEyes
4462,Labrynth,True,False,0,1,Runick
4463,Runick,True,False,0,1,Tenpai
4464,Tenpai,False,False,0,0,Runick
4465,Branded,False,True,0,0,Yubel
4466,Yubel,True,True,0,1,Branded
4467,Runick,False,True,0,1,SnakeEyes
4468,SnakeEyes,True,True,0,0,Runick
4469,Runick,True,True,0,0,Tenpai
4470,Tenpai,False,True,0,1,Runick
4471,Branded,False,False,0,0,Yubel
4472,Yubel,True,False,0,1,Branded
4473,Runick,False,True,0,0,Labrynth
4474,Labrynth,True,True,0,1,Runick
4475,Runick,True,True,0,1,Tenpai
4476,Tenpai,False,True,0,0,Runick
4477,SnakeEyes,False,True,0,0,Runick
4478,Runick,True,True,0,1,SnakeEyes
4479,Tenpai,False,False,0,0,Runick
4480,Runick,True,False,0,1,Tenpai
4481,Branded,False,True,0,0,Yubel
4482,Yubel,True,True,0,1,Branded
4483,Labrynth,True,False,0,1,Runick
4484,Runick,False,False,0,0,Labrynth
4485,Runick,True,False,0,0,SnakeEyes
4486,SnakeEyes,False,False,0,1,Runick
4487,Runick,True,True,0,0,Tenpai
4488,Tenpai,False,True,0,1,Runick
4489,Yubel,True,False,0,0,Branded
4490,Branded,False,False,0,1,Yubel
4491,Runick,False,True,0,0,Labrynth
4492,Labrynth,True,True,0,1,Runick
4493,SnakeEyes,True,True,0,0,Runick
4494,Runick,False,True,0,1,SnakeEyes
4495,Runick,True,True,0,1,SnakeEyes
4496,SnakeEyes,False,True,0,0,Runick
4497,Labrynth,True,False,0,0,Runick
4498,Runick,False,False,0,1,Labrynth
4499,Runick,True,True,0,0,Tenpai
4500,Tenpai,False,True,0,1,Runick
4501,Branded,True,True,0,0,Yubel
4502,Yubel,False,True,0,1,Branded
4503,Yubel,True,True,0,1,Branded
4504,Branded,False,True,0,0,Yubel
4505,SnakeEyes,False,False,0,0,Runick
4506,Runick,True,False,0,1,SnakeEyes
4507,Runick,True,True,0,0,Labrynth
4508,Labrynth,False,True,0,1,Runick
4509,SnakeEyes,False,True,0,0,Runick
4510,Runick,True,True,0,1,SnakeEyes
4511,Labrynth,True,True,0,1,Runick
4512,Runick,False,True,0,0,Labrynth
4513,Runick,True,False,0,0,Tenpai
4514,Tenpai,False,False,0,1,Runick
4515,Yubel,True,False,0,1,Branded
4516,Branded,False,False,0,0,Yubel
4517,SnakeEyes,False,False,0,1,Runick
4518,Runick,True,False,0,0,SnakeEyes
4519,Runick,False,False,0,0,Labrynth
4520,Labrynth,True,False,0,1,Runick
4521,Runick,False,True,0,1,SnakeEyes
4522,SnakeEyes,True,True,0,0,Runick
4523,Branded,False,True,0,1,Yubel
4524,Yubel,True,True,0,0,Branded
4525,Tenpai,False,True,0,1,Runick
4526,Runick,True,True,0,0,Tenpai
4527,Runick,False,True,0,0,Labrynth
4528,Labrynth,True,True,0,1,Runick
4529,Runick,True,False,0,0,Tenpai
4530,Tenpai,False,False,0,1,Runick
4531,Labrynth,True,False,0,0,Runick
4532,Runick,False,False,0,1,Labrynth
4533,Yubel,False,True,0,0,Branded
4534,Branded,True,True,0,1,Yubel
4535,Runick,True,True,0,1,Tenpai
4536,Tenpai,False,True,0,0,Runick
4537,Labrynth,False,True,0,1,Runick
4538,Runick,True,True,0,0,Labrynth
4539,Tenpai,False,True,0,0,Runick
4540,Runick,True,True,0,1,Tenpai
4541,SnakeEyes,False,True,0,1,Runick
4542,Runick,True,True,0,0,SnakeEyes
4543,Branded,True,False,0,0,Yubel
4544,Yubel,False,False,0,1,Branded
4545,Runick,False,True,0,0,Labrynth
4546,Labrynth,True,True,0,1,Runick
4547,SnakeEyes,True,False,0,1,Runick
4548,Runick,False,False,0,0,SnakeEyes
4549,Tenpai,False,False,0,1,Runick
4550,Runick,True,False,0,0,Tenpai
4551,Yubel,True,True,0,1,Branded
4552,Branded,False,True,0,0,Yubel
4553,Runick,False,False,0,0,Labrynth
4554,Labrynth,True,False,0,1,Runick
4555,SnakeEyes,True,True,0,1,Runick
4556,Runick,False,True,0,0,SnakeEyes
4557,Runick,False,True,0,1,Labrynth
4558,Labrynth,True,True,0,0,Runick
4559,Yubel,True,False,0,1,Branded
4560,Branded,False,False,0,0,Yubel
4561,SnakeEyes,True,False,0,1,Runick
4562,Runick,False,False,0,0,SnakeEyes
4563,Tenpai,False,True,0,1,Runick
4564,Runick,True,True,0,0,Tenpai
4565,Labrynth,False,True,0,0,Runick
4566,Runick,True,True,0,1,Labrynth
4567,SnakeEyes,True,True,0,0,Runick
4568,Runick,False,True,0,1,SnakeEyes
4569,Tenpai,False,False,0,0,Runick
4570,Runick,True,False,0,1,Tenpai
4571,Yubel,True,True,0,0,Branded
4572,Branded,False,True,0,1,Yubel
4573,Runick,True,False,0,0,Labrynth
4574,Labrynth,False,False,0,1,Runick
4575,Runick,True,True,0,1,Tenpai
4576,Tenpai,False,True,0,0,Runick
4577,Yubel,False,True,0,0,Branded
4578,Branded,True,True,0,1,Yubel
4579,Runick,True,False,0,1,Tenpai
4580,Tenpai,False,False,0,0,Runick
4581,Runick,True,True,0,0,SnakeEyes
4582,SnakeEyes,False,True,0,1,Runick
4583,Branded,True,False,0,1,Yubel
4584,Yubel,False,False,0,0,Branded
4585,Runick,False,True,0,0,Labrynth
4586,Labrynth,True,True,0,1,Runick
4587,SnakeEyes,True,False,0,0,Runick
4588,Runick,False,False,0,1,SnakeEyes
4589,Yubel,False,True,0,0,Branded
4590,Branded,True,True,0,1,Yubel
4591,Runick,True,True,0,0,Tenpai
4592,Tenpai,False,True,0,1,Runick
4593,Labrynth,True,False,0,1,Runick
4594,Runick,False,False,0,0,Labrynth
4595,Runick,True,True,0,1,SnakeEyes
4596,SnakeEyes,False,True,0,0,Runick
4597,Runick,True,True,0,1,Tenpai
4598,Tenpai,False,True,0,0,Runick
4599,Yubel,False,False,0,0,Branded
4600,Branded,True,False,0,1,Yubel
4601,Runick,True,False,0,0,Tenpai
4602,Tenpai,False,False,0,1,Runick
4603,Tenpai,False,True,0,0,Runick
4604,Runick,True,True,0,1,Tenpai
4605,Runick,False,True,0,0,Labrynth
4606,Labrynth,True,True,0,1,Runick
4607,Runick,True,False,0,0,SnakeEyes
4608,SnakeEyes,False,False,0,1,Runick
4609,Branded,True,True,0,1,Yubel
4610,Yubel,False,True,0,0,Branded
4611,Labrynth,True,False,0,0,Runick
4612,Runick,False,False,0,1,Labrynth
4613,Tenpai,False,True,0,1,Runick
4614,Runick,True,True,0,0,Tenpai
4615,SnakeEyes,True,True,0,1,Runick
4616,Runick,False,True,0,0,SnakeEyes
4617,Labrynth,False,True,0,0,Runick
4618,Runick,True,True,0,1,Labrynth
4619,Runick,True,False,0,0,Tenpai
4620,Tenpai,False,False,0,1,Runick
4621,Branded,True,False,0,1,Yubel
4622,Yubel,False,False,0,0,Branded
4623,Runick,True,False,0,0,Labrynth
4624,Labrynth,False,False,0,1,Runick
4625,Runick,False,False,0,0,SnakeEyes
4626,SnakeEyes,True,False,0,1,Runick
4627,Tenpai,False,True,0,1,Runick
4628,Runick,True,True,0,0,Tenpai
4629,Runick,False,True,0,0,Labrynth
4630,Labrynth,True,True,0,1,Runick
4631,Runick,False,True,0,1,SnakeEyes
4632,SnakeEyes,True,True,0,0,Runick
4633,Runick,True,False,0,1,Tenpai
4634,Tenpai,False,False,0,0,Runick
4635,Yubel,False,True,0,1,Branded
4636,Branded,True,True,0,0,Yubel
4637,Tenpai,False,True,0,0,Runick
4638,Runick,True,True,0,1,Tenpai
4639,Yubel,True,True,0,1,Branded
4640,SnakeEyes,False,True,0,0,Runick
4641,Runick,True,True,0,1,SnakeEyes
4642,Labrynth,True,False,0,1,Runick
4643,Branded,False,True,0,0,Yubel
4644,Runick,False,False,0,0,Labrynth
4645,Runick,True,False,0,1,Tenpai
4646,Tenpai,False,False,0,0,Runick
4647,Branded,False,False,0,0,Yubel
4648,Yubel,True,False,0,1,Branded
4649,Labrynth,True,True,0,1,Runick
4650,Runick,False,True,0,0,Labrynth
4651,SnakeEyes,False,False,0,1,Runick
4652,Runick,True,False,0,0,SnakeEyes
4653,Yubel,True,True,0,1,Branded
4654,Labrynth,True,False,0,1,Runick
4655,Branded,False,True,0,0,Yubel
4656,Runick,False,False,0,0,Labrynth
4657,Runick,True,True,0,0,Tenpai
4658,Tenpai,False,True,0,1,Runick
4659,SnakeEyes,True,True,0,0,Runick
4660,Runick,False,True,0,1,SnakeEyes
4661,Branded,False,False,0,0,Yubel
4662,Yubel,True,False,0,1,Branded
4663,Runick,False,True,0,0,Labrynth
4664,Labrynth,True,True,0,1,Runick
4665,Tenpai,False,True,0,1,Runick
4666,Runick,True,True,0,0,Tenpai
4667,Yubel,True,True,0,1,Branded
4668,Branded,False,True,0,0,Yubel
4669,Runick,True,True,0,0,SnakeEyes
4670,SnakeEyes,False,True,0,1,Runick
4671,Branded,False,False,0,0,Yubel
4672,Yubel,True,False,0,1,Branded
4673,Runick,False,False,0,0,Labrynth
4674,Labrynth,True,False,0,1,Runick
4675,Runick,True,False,0,0,Tenpai
4676,Tenpai,False,False,0,1,Runick
4677,Tenpai,False,True,0,0,Runick
4678,Runick,True,True,0,1,Tenpai
4679,Yubel,True,True,0,1,Branded
4680,Branded,False,True,0,0,Yubel
4681,Runick,False,True,0,1,Labrynth
4682,Labrynth,True,True,0,0,Runick
4683,SnakeEyes,True,False,0,1,Runick
4684,Runick,False,False,0,0,SnakeEyes
4685,Runick,False,True,0,1,SnakeEyes
4686,SnakeEyes,True,True,0,0,Runick
4687,Tenpai,False,True,0,1,Runick
4688,Runick,True,True,0,0,Tenpai
4689,Branded,False,False,0,1,Yubel
4690,Yubel,True,False,0,0,Branded
4691,Labrynth,False,True,0,1,Runick
4692,Runick,True,True,0,0,Labrynth
4693,Labrynth,True,False,0,0,Runick
4694,Runick,False,False,0,1,Labrynth
4695,Branded,True,True,0,1,Yubel
4696,Yubel,False,True,0,0,Branded
4697,SnakeEyes,False,True,0,1,Runick
4698,Runick,True,True,0,0,SnakeEyes
4699,Labrynth,False,True,0,0,Runick
4700,Runick,True,True,0,1,Labrynth
4701,Tenpai,False,False,0,1,Runick
4702,Runick,True,False,0,0,Tenpai
4703,Runick,False,False,0,0,SnakeEyes
4704,SnakeEyes,True,False,0,1,Runick
4705,Runick,True,False,0,0,Labrynth
4706,Labrynth,False,False,0,1,Runick
4707,Yubel,False,False,0,0,Branded
4708,Branded,True,False,0,1,Yubel
4709,Runick,False,True,0,1,SnakeEyes
4710,SnakeEyes,True,True,0,0,Runick
4711,Labrynth,True,True,0,1,Runick
4712,Runick,False,True,0,0,Labrynth
4713,Yubel,False,True,0,1,Branded
4714,Branded,True,True,0,0,Yubel
4715,Tenpai,False,True,0,1,Runick
4716,Runick,True,True,0,0,Tenpai
4717,Yubel,True,True,0,1,Branded
4718,Branded,False,True,0,0,Yubel
4719,Labrynth,True,False,0,1,Runick
4720,Runick,False,False,0,0,Labrynth
4721,SnakeEyes,False,True,0,1,Runick
4722,Runick,True,True,0,0,SnakeEyes
4723,Yubel,True,False,0,1,Branded
4724,Branded,False,False,0,0,Yubel
4725,Runick,True,False,0,0,Tenpai
4726,Tenpai,False,False,0,1,Runick
4727,Labrynth,True,True,0,0,Runick
4728,Runick,False,True,0,1,Labrynth
4729,Yubel,True,True,0,1,Branded
4730,Branded,False,True,0,0,Yubel
4731,SnakeEyes,True,False,0,1,Runick
4732,Runick,False,False,0,0,SnakeEyes
4733,Runick,True,True,0,0,Tenpai
4734,Tenpai,False,True,0,1,Runick
4735,Yubel,True,False,0,0,Branded
4736,Branded,False,False,0,1,Yubel
4737,Labrynth,False,True,0,1,Runick
4738,Runick,True,True,0,0,Labrynth
4739,Runick,True,False,0,1,Tenpai
4740,Tenpai,False,False,0,0,Runick
4741,Runick,False,False,0,1,Labrynth
4742,Labrynth,True,False,0,0,Runick
4743,Runick,False,True,0,0,SnakeEyes
4744,SnakeEyes,True,True,0,1,Runick
4745,Yubel,False,True,0,1,Branded
4746,Branded,True,True,0,0,Yubel
4747,Runick,True,True,0,0,Tenpai
4748,Tenpai,False,True,0,1,Runick
4749,Runick,True,True,0,0,Labrynth
4750,Labrynth,False,True,0,1,Runick
4751,Runick,False,False,0,1,SnakeEyes
4752,SnakeEyes,True,False,0,0,Runick
4753,Labrynth,True,True,0,1,Runick
4754,Runick,False,True,0,0,Labrynth
4755,Runick,True,True,0,0,Tenpai
4756,Tenpai,False,True,0,1,Runick
4757,Labrynth,True,False,0,0,Runick
4758,Runick,False,False,0,1,Labrynth
4759,Runick,True,True,0,0,SnakeEyes
4760,SnakeEyes,False,True,0,1,Runick
4761,SnakeEyes,True,True,0,0,Runick
4762,Runick,False,True,0,1,SnakeEyes
4763,Yubel,True,True,0,0,Branded
4764,Branded,False,True,0,1,Yubel
4765,Runick,True,True,0,1,Labrynth
4766,Labrynth,False,True,0,0,Runick
4767,Tenpai,False,False,0,1,Runick
4768,Runick,True,False,0,0,Tenpai
4769,Yubel,False,False,0,0,Branded
4770,Branded,True,False,0,1,Yubel
4771,Runick,True,True,0,1,Tenpai
4772,Tenpai,False,True,0,0,Runick
4773,Runick,True,False,0,0,SnakeEyes
4774,SnakeEyes,False,False,0,1,Runick
4775,Labrynth,False,False,0,1,Runick
4776,Runick,True,False,0,0,Labrynth
4777,Tenpai,False,True,0,0,Runick
4778,Runick,True,True,0,1,Tenpai
4779,Labrynth,True,True,0,1,Runick
4780,Runick,False,True,0,0,Labrynth
4781,Tenpai,False,False,0,1,Runick
4782,Runick,True,False,0,0,Tenpai
4783,SnakeEyes,True,True,0,1,Runick
4784,Runick,False,True,0,0,SnakeEyes
4785,Runick,False,False,0,0,Labrynth
4786,Labrynth,True,False,0,1,Runick
4787,Tenpai,False,True,0,0,Runick
4788,Runick,True,True,0,1,Tenpai
4789,SnakeEyes,True,False,0,1,Runick
4790,Runick,False,False,0,0,SnakeEyes
4791,Branded,True,True,0,0,Yubel
4792,Yubel,False,True,0,1,Branded
4793,Labrynth,True,True,0,1,Runick
4794,Runick,False,True,0,0,Labrynth
4795,Tenpai,False,True,0,0,Runick
4796,Runick,True,True,0,1,Tenpai
4797,Runick,False,True,0,1,SnakeEyes
4798,SnakeEyes,True,True,0,0,Runick
4799,Runick,False,False,0,1,Labrynth
4800,Branded,False,True,0,1,Yubel
4801,Labrynth,True,False,0,0,Runick
4802,Yubel,True,True,0,0,Branded
4803,Yubel,False,False,0,1,Branded
4804,Branded,True,False,0,0,Yubel
4805,Runick,True,True,0,0,Labrynth
4806,Labrynth,False,True,0,1,Runick
4807,Runick,True,False,0,0,Tenpai
4808,Tenpai,False,False,0,1,Runick
4809,Runick,True,True,0,0,SnakeEyes
4810,SnakeEyes,False,True,0,1,Runick
4811,Labrynth,True,True,0,0,Runick
4812,Runick,False,True,0,1,Labrynth
4813,Tenpai,False,True,0,1,Runick
4814,Runick,True,True,0,0,Tenpai
4815,SnakeEyes,True,False,0,0,Runick
4816,Runick,False,False,0,1,SnakeEyes
4817,Labrynth,False,False,0,0,Runick
4818,Runick,True,False,0,1,Labrynth
4819,Runick,True,True,0,1,SnakeEyes
4820,SnakeEyes,False,True,0,0,Runick
4821,Tenpai,False,False,0,1,Runick
4822,Runick,True,False,0,0,Tenpai
4823,SnakeEyes,False,False,0,1,Runick
4824,Runick,True,False,0,0,SnakeEyes
4825,Runick,True,True,0,0,Labrynth
4826,Labrynth,False,True,0,1,Runick
4827,Runick,True,True,0,0,Tenpai
4828,Tenpai,False,True,0,1,Runick
4829,Runick,False,True,0,0,Labrynth
4830,Labrynth,True,True,0,1,Runick
4831,Tenpai,False,False,0,0,Runick
4832,Runick,True,False,0,1,Tenpai
4833,Yubel,True,True,0,0,Branded
4834,Branded,False,True,0,1,Yubel
4835,SnakeEyes,True,True,0,1,Runick
4836,Runick,False,True,0,0,SnakeEyes
4837,Runick,False,False,0,1,Labrynth
4838,Labrynth,True,False,0,0,Runick
4839,Yubel,False,True,0,1,Branded
4840,Branded,True,True,0,0,Yubel
4841,SnakeEyes,True,False,0,0,Runick
4842,Runick,False,False,0,1,SnakeEyes
4843,Tenpai,False,True,0,1,Runick
4844,Runick,True,True,0,0,Tenpai
4845,Labrynth,False,True,0,1,Runick
4846,Runick,True,True,0,0,Labrynth
4847,Tenpai,False,True,0,0,Runick
4848,Runick,True,True,0,1,Tenpai
4849,Yubel,True,False,0,0,Branded
4850,Branded,False,False,0,1,Yubel
4851,Runick,True,True,0,0,SnakeEyes
4852,SnakeEyes,False,True,0,1,Runick
4853,Branded,True,True,0,0,Yubel
4854,Yubel,False,True,0,1,Branded
4855,Labrynth,True,True,0,1,Runick
4856,Runick,False,True,0,0,Labrynth
4857,Runick,True,False,0,0,Tenpai
4858,Tenpai,False,False,0,1,Runick
4859,Branded,False,True,0,1,Yubel
4860,Yubel,True,True,0,0,Branded
4861,Runick,False,False,0,0,Labrynth
4862,Labrynth,True,False,0,1,Runick
4863,Runick,False,True,0,0,SnakeEyes
4864,SnakeEyes,True,True,0,1,Runick
4865,Runick,False,True,0,0,Labrynth
4866,Labrynth,True,True,0,1,Runick
4867,Tenpai,False,True,0,1,Runick
4868,Runick,True,True,0,0,Tenpai
4869,Runick,False,False,0,0,SnakeEyes
4870,SnakeEyes,True,False,0,1,Runick
4871,Yubel,False,False,0,0,Branded
4872,Branded,True,False,0,1,Yubel
4873,Runick,False,False,0,1,Labrynth
4874,Labrynth,True,False,0,0,Runick
4875,SnakeEyes,True,True,0,0,Runick
4876,Runick,False,True,0,1,SnakeEyes
4877,Branded,True,True,0,1,Yubel
4878,Yubel,False,True,0,0,Branded
4879,Runick,True,False,0,1,Tenpai
4880,Tenpai,False,False,0,0,Runick
4881,Labrynth,False,True,0,1,Runick
4882,Runick,True,True,0,0,Labrynth
4883,Runick,True,True,0,1,SnakeEyes
4884,SnakeEyes,False,True,0,0,Runick
4885,Yubel,False,False,0,1,Branded
4886,Branded,True,False,0,0,Yubel
4887,Labrynth,True,True,0,0,Runick
4888,Runick,False,True,0,1,Labrynth
4889,Branded,False,True,0,0,Yubel
4890,Yubel,True,True,0,1,Branded
4891,Tenpai,False,True,0,1,Runick
4892,Runick,True,True,0,0,Tenpai
4893,Branded,True,False,0,0,Runick
4894,Runick,False,False,0,1,Branded
4895,Runick,False,False,0,1,Runick
4896,Runick,True,False,0,0,Runick
4897,Runick,False,False,0,0,Runick2
4898,Runick2,True,False,0,1,Runick
4899,Runick,True,False,0,0,Labrynth2
4900,Labrynth2,False,False,0,1,Runick
4901,Branded,False,True,0,1,Runick
4902,Runick,True,True,0,0,Branded
4903,Runick,False,True,0,0,Runick2
4904,Runick2,True,True,0,1,Runick
4905,Runick,True,True,0,1,Runick
4906,Runick,False,True,0,0,Runick
4907,Runick,False,False,0,1,Runick2
4908,Runick2,True,False,0,0,Runick
4909,Runick,False,True,0,0,Branded
4910,Branded,True,True,0,1,Runick
4911,Runick,True,True,0,0,Runick2
4912,Runick2,False,True,0,1,Runick
4913,Runick,False,False,0,1,Runick
4914,Runick,False,True,0,0,Labrynth2
4915,Runick,True,False,0,0,Runick
4916,Labrynth2,True,True,0,1,Runick
4917,Branded,True,False,0,0,Runick
4918,Runick,False,False,0,1,Branded
4919,Runick2,True,True,0,1,Runick
4920,Runick,False,True,0,0,Runick2
4921,Runick,False,True,0,1,Runick
4922,Runick,True,True,0,0,Runick
4923,Runick,False,False,0,1,Runick2
4924,Runick2,True,False,0,0,Runick
4925,Labrynth2,True,False,0,1,Runick
4926,Runick,False,False,0,0,Labrynth2
4927,Runick,True,True,0,1,Runick
4928,Runick,False,True,0,0,Runick
4929,Runick,True,True,0,0,Runick2
4930,Runick2,False,True,0,1,Runick
4931,Runick,True,True,0,0,Branded
4932,Branded,False,True,0,1,Runick
4933,Runick,True,False,0,1,Runick
4934,Runick,False,False,0,0,Runick
4935,Runick2,True,True,0,0,Runick
4936,Runick,False,True,0,1,Runick2
4937,Runick,False,True,0,0,Labrynth2
4938,Labrynth2,True,True,0,1,Runick
4939,Runick,False,False,0,0,Labrynth2
4940,Labrynth2,True,False,0,1,Runick
4941,Runick,False,True,0,0,Branded
4942,Branded,True,True,0,1,Runick
4943,Runick,False,True,0,1,Runick
4944,Runick,True,True,0,0,Runick
4945,Runick2,False,False,0,1,Runick
4946,Runick,True,False,0,0,Runick2
4947,Runick2,True,True,0,1,Runick
4948,Runick,False,True,0,0,Runick2
4949,Runick,False,True,0,1,Runick
4950,Runick,True,True,0,0,Runick
4951,Runick,False,True,0,0,Labrynth2
4952,Labrynth2,True,True,0,1,Runick
4953,Runick,False,False,0,0,Branded
4954,Branded,True,False,0,1,Runick
4955,Runick,False,True,0,1,Branded
4956,Branded,True,True,0,0,Runick
4957,Runick,False,False,0,1,Runick
4958,Runick,True,False,0,0,Runick
4959,Runick,False,False,0,0,Labrynth2
4960,Labrynth2,True,False,0,1,Runick
4961,Runick2,True,False,0,1,Runick
4962,Runick,False,False,0,0,Runick2
4963,Runick,False,True,0,1,Runick
4964,Runick,True,True,0,0,Runick
4965,Branded,False,True,0,1,Runick
4966,Runick,True,True,0,0,Branded
4967,Runick,False,True,0,1,Runick2
4968,Runick2,True,True,0,0,Runick
4969,Labrynth2,True,True,0,0,Runick
4970,Runick,False,True,0,1,Labrynth2
4971,Runick,True,True,0,0,Runick2
4972,Runick2,False,True,0,1,Runick
4973,Runick,False,True,0,1,Runick
4974,Runick,True,True,0,0,Runick
4975,Labrynth2,False,True,0,1,Runick
4976,Runick,True,True,0,0,Labrynth2
4977,Runick,False,False,0,0,Runick
4978,Runick,True,False,0,1,Runick
4979,Runick2,True,False,0,0,Runick
4980,Runick,False,False,0,1,Runick2
4981,Runick,False,False,0,0,Branded
4982,Branded,True,False,0,1,Runick
4983,Labrynth2,True,False,0,1,Runick
4984,Runick,False,False,0,0,Labrynth2
4985,Runick,True,True,0,0,Runick2
4986,Runick2,False,True,0,1,Runick
4987,Runick,True,True,0,0,Runick
4988,Runick,False,True,0,1,Runick
4989,Runick,False,True,0,0,Branded
4990,Branded,True,True,0,1,Runick
4991,Branded,True,False,0,0,Runick
4992,Runick,False,False,0,1,Branded
4993,Runick,False,True,0,0,Runick2
4994,Runick2,True,True,0,1,Runick
4995,Labrynth2,True,True,0,1,Runick
4996,Runick,False,True,0,0,Runick
4997,Runick,True,True,0,1,Runick
4998,Runick,False,True,0,0,Labrynth2
4999,Runick,False,False,0,0,Runick2
5000,Runick2,True,False,0,1,Runick
5001,Runick,True,False,0,1,Runick
5002,Runick,False,False,0,0,Runick
5003,Branded,False,True,0,1,Runick
5004,Runick,True,True,0,0,Branded
5005,Runick2,True,True,0,1,Runick
5006,Runick,False,True,0,0,Runick2
5007,Runick,False,False,0,0,Labrynth2
5008,Labrynth2,True,False,0,1,Runick
5009,Runick,False,False,0,0,Runick2
5010,Runick2,True,False,0,1,Runick
5011,Runick,True,True,0,1,Runick
5012,Runick,False,True,0,0,Runick
5013,Branded,True,True,0,1,Runick
5014,Runick,False,True,0,0,Branded
5015,Labrynth2,True,True,0,0,Runick
5016,Runick,False,True,0,1,Labrynth2
5017,Runick2,True,True,0,1,Runick
5018,Runick,False,True,0,0,Runick2
5019,Runick,False,False,0,1,Branded
5020,Branded,True,False,0,0,Runick
5021,Labrynth2,False,True,0,0,Runick
5022,Runick,True,True,0,1,Labrynth2
5023,Branded,False,True,0,0,Runick
5024,Runick,True,True,0,1,Branded
5025,Runick,True,False,0,0,Runick
5026,Runick,False,False,0,1,Runick
5027,Runick2,True,False,0,0,Runick
5028,Runick,False,False,0,1,Runick2
5029,Runick,True,False,0,0,Labrynth2
5030,Labrynth2,False,False,0,1,Runick
5031,Runick,True,True,0,0,Runick2
5032,Runick2,False,True,0,1,Runick
5033,Branded,False,False,0,1,Runick
5034,Runick,True,False,0,0,Branded
5035,Runick,True,True,0,0,Runick
5036,Runick,False,True,0,1,Runick
5037,Runick2,True,True,0,0,Runick
5038,Runick,False,True,0,1,Runick2
5039,Branded,True,True,0,1,Runick
5040,Runick,False,True,0,0,Branded
5041,Runick,False,True,0,0,Labrynth2
5042,Labrynth2,True,True,0,1,Runick
5043,Runick,False,True,0,0,Runick
5044,Runick,False,False,0,0,Branded
5045,Branded,True,False,0,1,Runick
5046,Runick,True,True,0,1,Runick
5047,Runick2,False,False,0,0,Runick
5048,Runick,True,False,0,1,Runick2
5049,Runick2,False,True,0,1,Runick
5050,Runick,True,True,0,0,Runick2
5051,Runick,False,False,0,0,Runick
5052,Runick,True,False,0,1,Runick
5053,Runick,False,False,0,0,Labrynth2
5054,Labrynth2,True,False,0,1,Runick
5055,Runick,False,True,0,0,Branded
5056,Branded,True,True,0,1,Runick
5057,Runick2,True,True,0,0,Runick
5058,Runick,False,True,0,1,Runick2
5059,Runick,False,False,0,1,Branded
5060,Branded,True,False,0,0,Runick
5061,Runick,True,True,0,1,Runick
5062,Runick,False,True,0,0,Runick
5063,Runick2,False,False,0,1,Runick
5064,Runick,True,False,0,0,Runick2
5065,Branded,False,True,0,0,Runick
5066,Runick,True,True,0,1,Branded
5067,Labrynth2,True,True,0,1,Runick
5068,Runick,False,True,0,0,Labrynth2
5069,Runick,False,False,0,1,Runick
5070,Runick,False,True,0,0,Runick2
5071,Runick,True,False,0,0,Runick
5072,Runick2,True,True,0,1,Runick
5073,Runick,False,False,0,1,Runick2
5074,Runick2,True,False,0,0,Runick
5075,Runick,True,False,0,0,Branded
5076,Branded,False,False,0,1,Runick
5077,Runick,False,True,0,1,Runick
5078,Runick,True,True,0,0,Runick
5079,Runick,False,False,0,0,Labrynth2
5080,Labrynth2,True,False,0,1,Runick
5081,Runick2,False,True,0,0,Runick
5082,Runick,True,True,0,1,Runick2
5083,Runick,True,True,0,1,Runick
5084,Runick,False,True,0,0,Runick
5085,Branded,True,True,0,1,Runick
5086,Runick,False,True,0,0,Branded
5087,Labrynth2,True,True,0,0,Runick
5088,Runick,False,True,0,1,Labrynth2
5089,Runick,False,False,0,1,Branded
5090,Branded,True,False,0,0,Runick
5091,Runick,True,False,0,0,Runick2
5092,Runick2,False,False,0,1,Runick
5093,Runick,False,False,0,1,Runick
5094,Runick,True,False,0,0,Runick
5095,Runick,True,True,0,0,Labrynth2
5096,Labrynth2,False,True,0,1,Runick
5097,Branded,False,True,0,1,Runick
5098,Runick,True,True,0,0,Branded
5099,Runick,False,True,0,1,Runick2
5100,Runick2,True,True,0,0,Runick
5101,Runick,True,True,0,0,Runick
5102,Runick,False,True,0,1,Runick
5103,Runick,False,True,0,1,Branded
5104,Branded,True,True,0,0,Runick
5105,Labrynth2,True,False,0,0,Runick
5106,Runick,False,False,0,1,Labrynth2
5107,Runick,False,True,0,1,Runick
5108,Runick,True,True,0,0,Runick
